""|"no"|"st"|"en"|"st_flt"|"en_flt"|"dif"|"txt"
"1186"|"6724"|"00:56:50.230"|"00:56:50.240"|"3410.23"|"3410.24"|"0.009999999999763531"|"jako zabezpieczenie simon hoduje ż diabły"
"1187"|"6728"|"00:56:50.240"|"00:56:52.390"|"3410.24"|"3412.39"|"2.150000000000091"|"jako zabezpieczenie simon hoduje ż diabły"
"1188"|"6732"|"00:56:52.390"|"00:56:52.400"|"3412.39"|"3412.4"|"0.010000000000218279"|"w ramach szerszych ludzkich wysiłków na rzecz"
"1189"|"6736"|"00:56:52.400"|"00:56:58.640"|"3412.4"|"3418.64"|"6.239999999999782"|"w ramach szerszych ludzkich wysiłków na rzecz"
"1190"|"6744"|"00:56:58.650"|"00:57:02.549"|"3418.65"|"3422.549"|"3.8989999999998872"|"[Muzyka]"
"1191"|"6748"|"00:57:02.549"|"00:57:02.559"|"3422.549"|"3422.559"|"0.010000000000218279"|"[Muzyka]"
"1192"|"6752"|"00:57:02.559"|"00:57:05.270"|"3422.559"|"3425.27"|"2.7109999999997854"|"[Muzyka]"
"1193"|"6756"|"00:57:05.270"|"00:57:05.280"|"3425.27"|"3425.28"|"0.010000000000218279"|"diabły tasmańskie występują tylko na"
"1194"|"6760"|"00:57:05.280"|"00:57:08.230"|"3425.28"|"3428.23"|"2.949999999999818"|"diabły tasmańskie występują tylko na"
"1195"|"6764"|"00:57:08.230"|"00:57:08.240"|"3428.23"|"3428.24"|"0.009999999999763531"|"tasmanii wymarły w kontynentalnej części"
"1196"|"6768"|"00:57:08.240"|"00:57:11.190"|"3428.24"|"3431.19"|"2.950000000000273"|"tasmanii wymarły w kontynentalnej części"
"1197"|"6772"|"00:57:11.190"|"00:57:11.200"|"3431.19"|"3431.2"|"0.009999999999763531"|"australii  temu"
"1198"|"6776"|"00:57:11.200"|"00:57:12.950"|"3431.2"|"3432.95"|"1.75"|"australii  temu"
"1199"|"6780"|"00:57:12.950"|"00:57:12.960"|"3432.95"|"3432.96"|"0.010000000000218279"|"jeden z najgorszychrzeczy, które mogą się"
"1200"|"6784"|"00:57:12.960"|"00:57:14.789"|"3432.96"|"3434.789"|"1.8290000000001783"|"jeden z najgorszychrzeczy, które mogą się"
"1201"|"6788"|"00:57:14.789"|"00:57:14.799"|"3434.789"|"3434.799"|"0.009999999999763531"|"wydarzyć, myślę, że diabeł tasmański"
"1202"|"6792"|"00:57:14.799"|"00:57:18.870"|"3434.799"|"3438.87"|"4.070999999999913"|"wydarzyć, myślę, że diabeł tasmański"
"1203"|"6816"|"00:57:23.680"|"00:57:24.630"|"3443.68"|"3444.63"|"0.9500000000002728"|"tasmański, to  ważne, aby te zwierzęta były chronione, miejmy nadzieję na przyszłość, że diabły"
"1204"|"6820"|"00:57:24.630"|"00:57:24.640"|"3444.63"|"3444.64"|"0.009999999999763531"|"tasmański, to  ważne, aby te zwierzęta były chronione, miejmy nadzieję na przyszłość, że diabły"
"1205"|"6824"|"00:57:24.640"|"00:57:26.710"|"3444.64"|"3446.71"|"2.0700000000001637"|"tasmański, to  ważne, aby te zwierzęta były chronione, miejmy nadzieję na przyszłość, że diabły"
"1206"|"6828"|"00:57:26.710"|"00:57:26.720"|"3446.71"|"3446.72"|"0.009999999999763531"|"z naszą pomocą"
"1207"|"6832"|"00:57:26.720"|"00:57:27.990"|"3446.72"|"3447.99"|"1.2699999999999818"|"z naszą pomocą"
"1208"|"6844"|"00:57:31.349"|"00:57:31.359"|"3451.349"|"3451.359"|"0.009999999999763531"|" będą wolne na ści i"
"1209"|"6848"|"00:57:31.359"|"00:57:35.270"|"3451.359"|"3455.27"|"3.911000000000058"|" będą wolne na ści i"
"1210"|"6860"|"00:57:38.390"|"00:57:38.400"|"3458.39"|"3458.4"|"0.010000000000218279"|"Tasmania jest schronieniem dla niektórych niezwykłych"
"1211"|"6864"|"00:57:38.400"|"00:57:41.109"|"3458.4"|"3461.109"|"2.7089999999998327"|"Tasmania jest schronieniem dla niektórych niezwykłych"
"1212"|"6868"|"00:57:41.109"|"00:57:41.119"|"3461.109"|"3461.119"|"0.010000000000218279"|"gatunków, z których  już  wymarło"
"1213"|"6872"|"00:57:41.119"|"00:57:43.750"|"3461.119"|"3463.75"|"2.630999999999858"|"gatunków, z których  już  wymarło"
"1214"|"6876"|"00:57:43.750"|"00:57:43.760"|"3463.75"|"3463.76"|"0.010000000000218279"|"na kontynencie australijskim."
"1215"|"6880"|"00:57:43.760"|"00:57:47.190"|"3463.76"|"3467.19"|"3.4299999999998363"|"na kontynencie australijskim."
"1216"|"6884"|"00:57:47.190"|"00:57:47.200"|"3467.19"|"3467.2"|"0.009999999999763531"|"Ta wyspa może być rozległym pustkowiem, ale"
"1217"|"6888"|"00:57:47.200"|"00:57:49.510"|"3467.2"|"3469.51"|"2.3100000000004"|"Ta wyspa może być rozległym pustkowiem, ale"
"1218"|"6892"|"00:57:49.510"|"00:57:49.520"|"3469.51"|"3469.52"|"0.009999999999763531"|"nawet tutajwpływ naszego ludzkiego"
"1219"|"6896"|"00:57:49.520"|"00:57:51.589"|"3469.52"|"3471.589"|"2.06899999999996"|"nawet tutajwpływ naszego ludzkiego"
"1220"|"6900"|"00:57:51.589"|"00:57:51.599"|"3471.589"|"3471.599"|"0.010000000000218279"|"świata jest odczuwalny"
"1221"|"6904"|"00:57:51.599"|"00:57:53.270"|"3471.599"|"3473.27"|"1.6709999999998217"|"świata jest odczuwalny"
"1222"|"6908"|"00:57:53.270"|"00:57:53.280"|"3473.27"|"3473.28"|"0.010000000000218279"|"i  potrzeba dużo ciężkiej pracy i"
"1223"|"6912"|"00:57:53.280"|"00:57:54.470"|"3473.28"|"3474.47"|"1.1899999999995998"|"i  potrzeba dużo ciężkiej pracy i poświęcenia,"
"1224"|"6916"|"00:57:54.470"|"00:57:54.480"|"3474.47"|"3474.48"|"0.010000000000218279"|"poświęcenia,"
"1225"|"6920"|"00:57:54.480"|"00:57:57.349"|"3474.48"|"3477.349"|"2.869000000000142"|"poświęcenia,"
"1226"|"6924"|"00:57:57.349"|"00:57:57.359"|"3477.349"|"3477.359"|"0.009999999999763531"|"aby zapewnić"
"1227"|"6928"|"00:57:57.359"|"00:58:08.150"|"3477.359"|"3488.15"|"10.791000000000167"|"aby zapewnić"
"1228"|"6940"|"00:58:10.870"|"00:58:10.880"|"3490.87"|"3490.88"|"0.010000000000218279"|"najbliższą niedzielę o dziewiątej jesteśmy na Florydzie, aby"
"1229"|"6944"|"00:58:10.880"|"00:58:13.670"|"3490.88"|"3493.67"|"2.7899999999999636"|"najbliższą niedzielę o dziewiątej jesteśmy na Florydzie, aby"
"1230"|"6948"|"00:58:13.670"|"00:58:13.680"|"3493.67"|"3493.68"|"0.009999999999763531"|"odwiedzić amerykański raj dla zwierząt"
"1231"|"6952"|"00:58:13.680"|"00:58:15.750"|"3493.68"|"3495.75"|"2.0700000000001637"|"odwiedzić amerykański raj dla zwierząt"
"1232"|"6956"|"00:58:15.750"|"00:58:15.760"|"3495.75"|"3495.76"|"0.010000000000218279"|"na bbc iplayer Jest więcej"
"1233"|"6960"|"00:58:15.760"|"00:58:18.470"|"3495.76"|"3498.47"|"2.7099999999995816"|"na bbc iplayer Jest więcej"
"1234"|"6964"|"00:58:18.470"|"00:58:18.480"|"3498.47"|"3498.48"|"0.010000000000218279"|"eksploracji, ponieważ myidź pod morze w"
"1235"|"6968"|"00:58:18.480"|"00:58:21.349"|"3498.48"|"3501.349"|"2.869000000000142"|"eksploracji, ponieważ myidź pod morze w"
"1236"|"6972"|"00:58:21.349"|"00:58:21.359"|"3501.349"|"3501.359"|"0.009999999999763531"|"Blue Planet na  dostępne z tutaj"
"1237"|"6976"|"00:58:21.359"|"00:58:23.750"|"3501.359"|"3503.75"|"2.3910000000000764"|"Blue Planet na  dostępne z tutaj"
"1238"|"6980"|"00:58:23.750"|"00:58:23.760"|"3503.75"|"3503.76"|"0.010000000000218279"|"na bbc2 tego wieczoru"
"1239"|"6984"|"00:58:23.760"|"00:58:26.789"|"3503.76"|"3506.789"|"3.0289999999999964"|"na bbc2 tego wieczoru"
"1240"|"6988"|"00:58:26.789"|"00:58:26.799"|"3506.789"|"3506.799"|"0.009999999999763531"|"nieszczęścia Ramis Ranganathan znajdź go w Albanii"
"1241"|"6992"|"00:58:26.799"|"00:58:30.280"|"3506.799"|"3510.28"|"3.481000000000222"|"nieszczęścia Ramis Ranganathan znajdź go w Albanii"
